681

-2.174	1.436	0	-5.25308	-2.97547	-9.49695	-6.48939	5.13412	9.82682	-2.15865
-1.154	3.133	0	12.82637	6.13006	-4.15067	-5.40017	-3.61142	1.98882	-2.51864
3.687	-3.846	0	-2.61346	0.67563	-2.06873	0.82738	0.50079	-0.79316	-1.17643
1.146	-0.767	0	-112.53491	-15.8425	-21.91012	22.97938	2.26209	-34.35739	13.58042
-1.165	1.354	0	7.09337	0.71371	-17.62778	-20.5772	-4.6221	17.69725	3.90839
-3.438	-1.686	0	3.76103	-1.7944	3.73041	1.62405	3.98341	3.3118	-2.18901
-0.564	-0.735	0	18.03871	-9.13527	34.22575	55.5776	-27.40318	42.69137	36.53845
1.359	-2.011	0	-20.1345	5.15887	-10.78552	11.68858	-3.51633	-7.89764	-1.64254
1.136	-3.596	0	2.9535	5.11747	-2.80846	3.70175	-2.8835	-1.16964	-2.23397
2.952	0.946	0	-7.24604	-4.77584	4.33609	-2.20373	7.36211	-6.87525	-2.58627
-3.663	2.352	0	-2.42431	-0.55362	-3.15751	-1.28356	2.33703	1.99919	-1.78341
-1.222	3.81	0	9.09943	4.49049	-2.47591	-3.02837	-2.43626	0.97115	-2.05423
-2.888	1.282	0	-6.40141	-3.52728	-5.32468	-2.76775	6.10683	6.23617	-2.57955
0.749	-0.383	0	-233.37603	-44.71798	-31.63121	36.74162	0.96549	-71.8563	43.7525
2.914	-2.087	0	-13.19673	-0.57852	-5.19207	2.67232	2.94999	-3.73044	-2.37147
-0.927	1.209	0	11.40991	0.89608	-20.63498	-28.22733	-10.1961	21.64242	9.30002
-0.672	3.467	0	14.86326	6.4622	-2.11679	-4.72862	-4.05465	0.91604	-2.40756
-0.164	-2.226	0	17.90829	13.43866	1.93716	17.14917	-12.73435	1.2624	-0.70431
1.264	3.144	0	20.06309	5.72231	4.29369	-5.09873	-3.22861	-2.05032	-2.4937
0.464	-2.925	0	7.79541	9.04741	-2.52998	8.1625	-6.48086	-1.29635	-2.56655
-3.846	0.153	0	-3.89936	-3.56103	-0.36995	-0.14396	5.73475	3.62297	-2.17372
2.722	-1.383	0	-23.09477	-3.24261	-6.21084	3.4224	5.82829	-6.73699	-2.58568
-3.06	-1.53	0	4.8734	-2.40584	4.85819	2.38275	4.88113	4.76538	-2.47529
1.151	-3.522	0	2.69617	5.24829	-3.00543	3.91202	-2.9644	-1.27866	-2.28389
-3.363	0.962	0	-5.94855	-3.69606	-3.06047	-1.36534	6.12492	4.77198	-2.42886
1.747	-0.17	0	-72.39448	-20.07887	-3.51227	2.71546	15.65986	-27.89512	4.41901
-0.55	3.319	0	17.12933	7.21358	-2.0302	-5.54389	-4.70744	0.91824	-2.50614
0.642	-2.025	0	-7.10973	11.59674	-8.18818	18.29994	-11.63841	-5.80096	0.04167
0.488	1.423	0	56.78523	12.20296	13.28245	-34.31236	-22.00155	-11.75937	9.79859
-1.314	3.253	0	10.69399	5.34784	-3.99467	-4.56064	-2.92529	1.84263	-2.42255
-1.659	-0.005	0	-19.20269	-22.54266	0.11359	0.09035	16.35063	30.93488	6.19203
0.516	-0.653	0	-181.83222	-13.22274	-38.34231	64.42245	-31.45957	-50.90193	44.68231
3.487	-2.287	0	-8.85385	-0.57546	-3.53802	1.51396	2.49804	-2.3082	-1.92258
2.763	-2.982	0	-6.12744	1.31357	-4.08755	2.20935	0.69028	-2.04731	-2.00385
-0.809	2.756	0	19.86598	8.54144	-4.67713	-8.65112	-6.02016	2.5393	-2.52127
3.922	0.599	0	-6.39791	-3.10597	1.2967	-0.49432	5.1871	-3.23693	-2.08113
-0.087	1.257	0	63.06792	16.6839	-3.564	-46.80943	-34.75016	3.22818	18.06626
-1.438	-1.544	0	22.716	0.93848	14.31267	14.25291	-1.09317	13.27718	0.15469
3.156	-3.193	0	-4.84084	0.87929	-3.21671	1.51549	0.80499	-1.49809	-1.68428
0.298	-2.047	0	4.08654	13.88577	-4.20708	20.11089	-14.3907	-2.92872	0.50492
-3.961	3.317	0	-0.8675	0.23598	-2.20991	-0.82388	1.02417	0.98381	-1.26016
1.31	-3.381	0	1.18436	5.11879	-3.59987	4.11951	-2.77694	-1.59621	-2.34185
-2.127	-3.482	0	10.6093	2.85025	3.61449	2.53718	-0.8585	1.54993	-1.99175
-3.101	3.351	0	0.46081	1.0535	-3.07368	-1.47239	0.57673	1.36262	-1.63023
1.138	2.908	0	23.65777	6.68945	4.99065	-6.57882	-4.10483	-2.5755	-2.58462
-0.298	2.527	0	30.56841	11.45867	-2.50069	-12.42599	-9.44372	1.46591	-2.01495
0.593	-3.2	0	6.69614	7.58219	-2.41792	6.12599	-5.0284	-1.13431	-2.5538
0.415	-1.306	0	-37.89236	12.5393	-13.78211	39.76049	-26.42231	-12.64272	13.88302
-0.554	-3.5	0	13.12328	6.55002	1.73726	4.70441	-4.15061	0.74463	-2.39941
-0.963	0.658	0	-23.94458	-21.32563	-26.0951	-29.29588	-0.93623	42.8972	22.26186
-1.719	2.022	0	4.9875	2.73471	-9.86693	-8.5403	-0.47842	7.26221	-2.25629
1.672	3.361	0	15.34603	4.1043	3.93957	-3.5299	-1.857	-1.75568	-2.2473
-0.725	2.076	0	27.89499	10.83256	-8.42016	-16.79772	-10.3399	5.86575	-0.49266
-1.7	0.536	0	-19.47507	-16.63904	-10.25215	-8.19428	12.66147	26.00153	3.97757
-3.481	-2.186	0	4.93109	-0.74888	3.59702	1.5428	2.71755	2.45596	-1.96866
0.188	-3.712	0	8.83499	6.16643	-0.5109	4.07036	-3.89078	-0.20624	-2.27565
-0.085	1.255	0	63.19186	16.69397	-3.48844	-46.90421	-34.83446	3.16102	18.14049
3.335	2.472	0	4.60595	-0.16576	3.72991	-1.66882	2.10251	-2.25169	-1.93675
1.608	-3.444	0	-0.29794	4.18821	-3.68082	3.42753	-1.97692	-1.60029	-2.21129
2.01	2.91	0	14.92661	3.20223	5.28263	-3.94297	-0.79839	-2.72314	-2.40384
0.987	2.252	0	33.97186	8.58655	8.36906	-12.50154	-6.82927	-5.48192	-1.75727
2.201	-2.883	0	-6.54788	2.57776	-5.15048	3.50827	-0.23666	-2.67833	-2.3411
-2.157	1.91	0	-0.60819	0.22436	-8.54432	-5.93009	2.30235	6.69488	-2.52671
-2.516	0.107	0	-9.09226	-9.92617	-0.93184	-0.54801	11.86853	12.84069	-1.94236
1.263	-3.47	0	1.81559	5.07438	-3.29751	3.91123	-2.78104	-1.42416	-2.29334
0.693	-2.387	0	-0.12967	10.36005	-5.98961	12.75918	-8.51587	-3.70693	-1.84417
-0.592	-0.793	0	19.58158	-6.67245	31.71433	51.42364	-25.51389	38.36943	32.18634
0.602	1.75	0	49.08858	11.9808	10.50035	-24.02071	-14.93073	-8.26328	2.94993
-2.174	-1.187	0	8.70589	-5.17502	9.45991	6.426	6.98994	11.77144	-1.81492
1.718	-3.126	0	-2.76696	4.16168	-4.67814	4.0834	-1.7786	-2.24434	-2.38308
-2.547	-3.015	0	10.02684	1.78302	4.33617	2.54562	0.31425	2.15074	-2.09727
0.704	-1.997	0	-9.73285	11.07583	-8.95366	18.23671	-11.17299	-6.42741	0.09716
-3.191	-2.69	0	6.82545	0.30794	3.79326	1.77334	1.6117	2.10409	-1.91964
0.877	0.557	0	-41.77536	-27.96928	28.49062	-32.30985	-1.18196	-50.89083	29.15124
-3.877	3.841	0	-0.19337	0.53859	-1.94199	-0.7377	0.57458	0.74457	-1.11317
0.431	-2.056	0	0.04889	13.11094	-5.79601	19.25587	-13.34495	-4.03351	0.23401
-3.696	-2.117	0	3.94158	-0.92576	3.15928	1.27405	2.77933	2.22401	-1.85357
2.297	1.386	0	1.94717	-3.42073	8.67649	-5.62613	5.72702	-9.32587	-2.30629
-3.989	3.201	0	-1.04459	0.14494	-2.24978	-0.83319	1.14339	1.03835	-1.28833
3.05	2.011	0	4.10282	-0.90805	4.82827	-2.37281	3.23008	-3.59833	-2.32203
-3.907	-1.663	0	2.18154	-1.62646	2.66035	1.01513	3.49033	2.38459	-1.86387
-1.482	3.369	0	8.85407	4.64437	-3.81008	-3.85395	-2.34155	1.69523	-2.30282
-0.394	0.437	0	-25.05254	-57.56239	-28.84743	-99.86295	-63.5374	89.55739	121.09979
-3.725	2.707	0	-1.69176	-0.13061	-2.87026	-1.14418	1.7341	1.57469	-1.60349
-0.968	1.127	0	6.24652	-1.84813	-21.69321	-28.05059	-8.46104	24.09912	10.30917
-0.155	3.308	0	19.89628	7.74746	-0.60963	-5.89623	-5.21644	0.27666	-2.53103
0.109	2.76	0	29.8055	10.48873	0.73272	-10.05537	-8.07037	-0.39637	-2.41836
3.582	0.811	0	-6.33079	-3.53183	2.23697	-0.93607	5.84013	-4.13369	-2.30829
-0.602	-2.171	0	24.45497	11.60128	6.71594	16.22601	-10.77451	4.49618	-0.82678
-0.58	-1.685	0	27.12074	12.10895	10.99967	25.78003	-16.08668	8.86741	3.97773
-1.31	-0.618	0	0.00725	-20.0215	17.39813	16.4079	8.63659	34.76975	11.38491
-3.897	-0.045	0	-3.30839	-3.46043	0.10529	0.04042	5.59652	3.47728	-2.13609
2.225	-1.875	0	-21.46831	-0.1606	-8.32461	5.60257	2.70427	-6.64896	-2.54367
-3.219	-0.532	0	-2.0337	-5.08581	2.16093	1.00783	7.6367	6.10013	-2.55089
-1.312	-2.924	0	17.49004	5.91793	5.2091	5.95803	-3.34865	2.6744	-2.56928
-3.502	3.297	0	-0.39367	0.57126	-2.69712	-1.14126	0.89759	1.21239	-1.46885
-2.268	2.108	0	-0.00141	0.74704	-7.45612	-4.9321	1.83937	5.30659	-2.58641
-1.764	0.743	0	-15.57427	-12.4884	-11.70809	-9.24662	10.36303	21.94356	2.12538
2.896	0.656	0	-12.22562	-6.04278	3.50054	-1.81136	8.6122	-7.99371	-2.56942
2.039	1.601	0	9.22886	-1.40654	10.11942	-7.36953	3.53606	-9.38586	-2.12952
2.039	3.242	0	13.34611	3.13747	4.25121	-3.12097	-0.94887	-1.96274	-2.1886
-1.021	-3.557	0	13.19529	5.47097	2.70599	3.97299	-3.1835	1.13996	-2.28747
-1.702	-2.772	0	16.47164	4.3378	6.02736	5.31785	-1.78345	3.26383	-2.55435
1.373	1.399	0	19.34163	-0.50031	15.86503	-16.22008	-1.09267	-15.9201	1.59298
-1.003	0.427	0	-40.90903	-33.88607	-21.60161	-22.19181	7.67684	52.14277	26.20923
-0.534	3.763	0	13.33939	5.7164	-1.33495	-3.74422	-3.50534	0.53111	-2.21106
0.614	3.135	0	23.62196	7.78464	2.64535	-6.47046	-5.21277	-1.26647	-2.57187
0.304	-0.674	0	-161.14273	-0.50705	-32.02001	91.3976	-57.09794	-41.20159	57.60499
-1.227	1.3	0	3.77233	-0.90629	-17.78102	-19.71282	-2.97943	18.5971	3.88573
3.067	-1.118	0	-19.88567	-3.86181	-4.31928	2.11444	6.41212	-5.80027	-2.55031
-2.58	2.984	0	1.54689	1.68586	-4.35783	-2.52602	0.41325	2.18397	-2.09911
3.707	-1.276	0	-11.96891	-2.46086	-2.74962	1.10933	4.57848	-3.22196	-2.11763
2.663	2.192	0	7.895	0.08121	5.85715	-3.30088	2.37813	-4.01097	-2.45934
3.394	-0.588	0	-16.26403	-4.40692	-2.01361	0.89054	6.86912	-5.14117	-2.4622
-1.028	-0.49	0	-8.38877	-29.85806	22.29489	23.0644	6.23717	48.34427	23.62089
2.476	1.721	0	5.76548	-1.45665	7.38589	-4.4721	4.0376	-6.43479	-2.58095
1.899	-1.523	0	-34.92038	-1.67384	-11.2859	8.7524	3.34653	-10.91298	-1.67269
